Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
09-09-2015,9,September,2015,23,Youth (<25),F,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
25-04-2014,25,April,2014,41,Adults (35-64),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
25-04-2016,25,April,2016,41,Adults (35-64),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
04-10-2013,4,October,2013,32,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,655,413,1068
04-10-2015,4,October,2015,32,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
17-09-2013,17,September,2013,18,Youth (<25),F,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
17-09-2015,17,September,2015,18,Youth (<25),F,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
27-10-2013,27,October,2013,19,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
27-10-2015,27,October,2015,19,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
19-09-2013,19,September,2013,52,Adults (35-64),F,Germany,Hamburg,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,444,295,739
19-09-2015,19,September,2015,52,Adults (35-64),F,Germany,Hamburg,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,178,118,296
20-07-2014,20,July,2014,51,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
20-07-2016,20,July,2016,51,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
20-10-2013,20,October,2013,45,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
20-10-2015,20,October,2015,45,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
23-12-2013,23,December,2013,35,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,197,118,315
23-12-2015,23,December,2015,35,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
11-08-2013,11,August,2013,48,Adults (35-64),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
11-08-2015,11,August,2015,48,Adults (35-64),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
22-02-2014,22,February,2014,22,Youth (<25),M,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
22-02-2016,22,February,2016,22,Youth (<25),M,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,159,118,277
14-12-2013,14,December,2013,56,Adults (35-64),F,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,67,59,126
14-12-2015,14,December,2015,56,Adults (35-64),F,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,67,59,126
29-10-2013,29,October,2013,24,Youth (<25),F,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,130,118,248
29-10-2015,29,October,2015,24,Youth (<25),F,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
03-04-2014,3,April,2014,27,Young Adults (25-34),F,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,500,413,913
03-04-2016,3,April,2016,27,Young Adults (25-34),F,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,571,472,1043
23-09-2013,23,September,2013,50,Adults (35-64),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
23-09-2015,23,September,2015,50,Adults (35-64),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,94,59,153
18-10-2013,18,October,2013,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
18-10-2015,18,October,2015,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
19-12-2013,19,December,2013,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
19-12-2013,19,December,2013,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
19-12-2015,19,December,2015,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
19-12-2015,19,December,2015,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
13-05-2014,13,May,2014,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
13-05-2016,13,May,2016,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
17-12-2013,17,December,2013,44,Adults (35-64),M,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,455,413,868
17-12-2015,17,December,2015,44,Adults (35-64),M,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
21-10-2013,21,October,2013,22,Youth (<25),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,194,118,312
21-10-2015,21,October,2015,22,Youth (<25),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
13-04-2014,13,April,2014,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
13-04-2016,13,April,2016,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,650,590,1240
26-01-2014,26,January,2014,42,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
26-01-2016,26,January,2016,42,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
21-04-2014,21,April,2014,42,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
21-04-2016,21,April,2016,42,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
05-04-2014,5,April,2014,37,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
05-04-2016,5,April,2016,37,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
08-05-2014,8,May,2014,37,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
08-05-2016,8,May,2016,37,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
17-09-2013,17,September,2013,60,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
17-09-2015,17,September,2015,60,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
11-11-2013,11,November,2013,31,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,843,531,1374
11-11-2015,11,November,2015,31,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,843,531,1374
11-01-2014,11,January,2014,22,Youth (<25),F,Germany,Hamburg,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,622,413,1035
11-01-2016,11,January,2016,22,Youth (<25),F,Germany,Hamburg,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,355,236,591
10-03-2014,10,March,2014,60,Adults (35-64),F,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
10-03-2016,10,March,2016,60,Adults (35-64),F,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,873,649,1522
04-01-2014,4,January,2014,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,12,12,24
04-01-2014,4,January,2014,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,59,60,119
04-01-2016,4,January,2016,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,12,12,24
04-01-2016,4,January,2016,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,51,52,103
26-04-2014,26,April,2014,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,31,32,63
26-04-2014,26,April,2014,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111
26-04-2016,26,April,2016,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,31,32,63
26-04-2016,26,April,2016,53,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,43,44,87
25-03-2014,25,March,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
25-03-2016,25,March,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
03-04-2014,3,April,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
03-04-2014,3,April,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
03-04-2016,3,April,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
03-04-2016,3,April,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
10-04-2014,10,April,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
10-04-2014,10,April,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
10-04-2016,10,April,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
10-04-2016,10,April,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,56,48,104
16-05-2014,16,May,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
16-05-2014,16,May,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
16-05-2016,16,May,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,56,48,104
16-05-2016,16,May,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
17-06-2014,17,June,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
17-06-2014,17,June,2014,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
17-06-2016,17,June,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
17-06-2016,17,June,2016,50,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
12-02-2014,12,February,2014,50,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,16,12,28
12-02-2014,12,February,2014,50,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,90,66,156
12-02-2016,12,February,2016,50,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,25,18,43
12-02-2016,12,February,2016,50,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,78,57,135
11-03-2014,11,March,2014,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,47,48,95
11-03-2016,11,March,2016,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,49,50,99
18-05-2014,18,May,2014,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,57,58,115
18-05-2014,18,May,2014,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,18,18,36
18-05-2016,18,May,2016,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,59,60,119
18-05-2016,18,May,2016,49,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,20,20,40
09-12-2013,9,December,2013,45,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
09-12-2013,9,December,2013,45,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,40,36,76
09-12-2015,9,December,2015,45,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,15,14,29
09-12-2015,9,December,2015,45,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,42,38,80
30-09-2013,30,September,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,31,32,63
30-09-2013,30,September,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,12,12,24
30-09-2015,30,September,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,20,20,40
30-09-2015,30,September,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,20,20,40
24-10-2013,24,October,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,8,8,16
24-10-2013,24,October,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,8,8,16
24-10-2015,24,October,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
24-10-2015,24,October,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
01-11-2013,1,November,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,39,40,79
01-11-2013,1,November,2013,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,51,52,103
01-11-2015,1,November,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,47,48,95
01-11-2015,1,November,2015,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111
21-01-2014,21,January,2014,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,86,88,174
21-01-2014,21,January,2014,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,113,116,229
21-01-2016,21,January,2016,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,86,88,174
21-01-2016,21,January,2016,42,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,101,104,205
24-09-2013,24,September,2013,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,79,54,133
24-09-2013,24,September,2013,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,101,69,170
24-09-2015,24,September,2015,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,88,60,148
24-09-2015,24,September,2015,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,110,75,185
28-11-2013,28,November,2013,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,131,90,221
28-11-2015,28,November,2015,41,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,136,93,229
17-09-2013,17,September,2013,36,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,18,18,36
17-09-2015,17,September,2015,36,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,14,14,28
21-03-2014,21,March,2014,36,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,51,52,103
21-03-2016,21,March,2016,36,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,47,48,95
28-10-2013,28,October,2013,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,57,39,96
28-10-2013,28,October,2013,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,83,57,140
28-10-2015,28,October,2015,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,44,30,74
28-10-2015,28,October,2015,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,92,63,155
08-02-2014,8,February,2014,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,26,18,44
08-02-2014,8,February,2014,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
08-02-2016,8,February,2016,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,35,24,59
08-02-2016,8,February,2016,37,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,9,6,15
05-08-2013,5,August,2013,35,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107
05-08-2013,5,August,2013,35,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,40,38,78
05-08-2015,5,August,2015,35,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107
